trip_id,start_time,end_time,headway_secs,exact_times
weekend_U6000_U600001_11,09:45:00,11:10:00,600,0
weekend_U6000_U600002_12,08:30:00,08:31:00,1200,0
weekend_U6000_U600001_12,09:40:00,10:50:00,1200,0
weekend_U6000_U600002_13,08:50:00,09:10:00,1200,0
weekend_U6000_U600001_13,10:05:00,11:40:00,1200,0
weekend_U6000_U600002_14,09:30:00,10:15:00,900,0
weekend_U6000_U600001_14,10:45:00,12:45:00,900,0
weekend_U6000_U600002_15,10:30:00,10:31:00,600,0
weekend_U6000_U600001_15,11:45:00,13:00:00,600,0
weekend_U6000_U600002_16,10:40:00,10:41:00,600,0
weekend_U6000_U600001_16,11:45:00,12:50:00,600,0
weekend_U6000_U600002_17,10:50:00,10:51:00,900,0
weekend_U6000_U600001_17,12:05:00,13:20:00,900,0
weekend_U6000_U600002_18,11:05:00,11:06:00,900,0
weekend_U6000_U600001_18,12:25:00,13:45:00,900,0
weekend_U6000_U600002_19,11:20:00,11:21:00,600,0
weekend_U6000_U600001_19,12:35:00,13:50:00,600,0
weekend_U6000_U600002_20,11:30:00,12:10:00,1200,0
weekend_U6000_U600001_20,12:45:00,14:40:00,1200,0
weekend_U6000_U600002_21,12:30:00,13:15:00,900,0
weekend_U6000_U600001_21,13:45:00,15:45:00,900,0
weekend_U6000_U600002_22,13:30:00,13:31:00,600,0
weekend_U6000_U600001_22,14:45:00,16:00:00,600,0
weekend_U6000_U600002_23,13:40:00,13:41:00,600,0
weekend_U6000_U600001_23,15:00:00,16:20:00,600,0
weekend_U6000_U600002_24,13:50:00,13:51:00,900,0
weekend_U6000_U600001_24,15:15:00,16:40:00,900,0
weekend_U6000_U600002_25,14:05:00,14:06:00,900,0
weekend_U6000_U600001_25,15:25:00,16:45:00,900,0
weekend_U6000_U600002_26,14:20:00,14:21:00,600,0
weekend_U6000_U600001_26,15:45:00,17:10:00,600,0
weekend_U6000_U600002_27,14:30:00,14:31:00,1200,0
weekend_U6000_U600001_27,15:50:00,17:10:00,1200,0
weekend_U6000_U600002_28,14:50:00,14:51:00,1200,0
weekend_U6000_U600001_28,16:15:00,17:40:00,1200,0
weekend_U6000_U600002_29,15:10:00,15:11:00,1200,0
weekend_U6000_U600001_29,16:30:00,17:50:00,1200,0
weekend_U6000_U600002_30,15:30:00,15:31:00,900,0
weekend_U6000_U600001_30,16:45:00,18:00:00,900,0
weekend_U6000_U600002_31,15:45:00,15:46:00,900,0
weekend_U6000_U600001_31,17:05:00,18:25:00,900,0
weekend_U6000_U600002_32,16:00:00,16:01:00,900,0
weekend_U6000_U600001_32,17:15:00,18:30:00,900,0
weekend_U6000_U600002_33,16:15:00,16:16:00,900,0
weekend_U6000_U600001_33,17:35:00,18:55:00,900,0
weekend_U6000_U600002_34,16:30:00,16:31:00,600,0
weekend_U6000_U600001_34,17:45:00,19:00:00,600,0
weekend_U6000_U600002_35,16:40:00,16:41:00,600,0
weekend_U6000_U600001_35,18:00:00,19:20:00,600,0
weekend_U6000_U600002_36,16:50:00,16:51:00,900,0
weekend_U6000_U600001_36,18:05:00,19:20:00,900,0
weekend_U6000_U600002_37,17:05:00,17:06:00,900,0
weekend_U6000_U600001_37,18:25:00,19:45:00,900,0
weekend_U6000_U600002_38,17:20:00,17:21:00,1200,0
weekend_U6000_U600001_38,18:35:00,19:50:00,1200,0
weekend_U6000_U600002_39,17:40:00,17:41:00,2100,0
weekend_U6000_U600001_39,19:00:00,20:20:00,2100,0
weekend_U6000_U600002_40,18:15:00,18:16:00,2100,0
weekend_U6000_U600001_40,19:30:00,20:45:00,2100,0
weekend_U6000_U600002_41,18:50:00,18:51:00,1800,0
weekend_U6000_U600001_41,20:05:00,21:20:00,1800,0
weekend_U6000_U600002_42,19:20:00,19:21:00,1500,0
weekend_U6000_U600001_42,20:35:00,21:50:00,1500,0
weekend_U6000_U600002_43,19:45:00,19:46:00,1500,0
weekend_U6000_U600001_43,20:55:00,22:05:00,1500,0
weekend_U6000_U600002_44,20:10:00,21:10:00,1800,0
weekend_U6000_U600001_44,21:15:00,23:20:00,1800,0
weekend_U6000_U600002_45,21:40:00,22:10:00,1800,0
weekend_U6000_U600001_45,22:40:00,24:10:00,1800,0
weekday_U6400_U640002_0,05:30:00,05:45:00,900,0
weekday_U6400_U640001_0,06:10:00,06:25:00,900,0
weekday_U6400_U640002_1,06:00:00,06:01:00,600,0
weekday_U6400_U640001_1,06:40:00,07:20:00,600,0
weekday_U6400_U640002_2,06:10:00,06:40:00,600,0
weekday_U6400_U640001_2,07:00:00,08:20:00,600,0
weekday_U6400_U640002_3,06:50:00,07:20:00,600,0
weekday_U6400_U640001_3,07:50:00,09:20:00,600,0
weekday_U6400_U640002_4,07:30:00,07:31:00,600,0
weekday_U6400_U640001_4,08:25:00,09:20:00,600,0
weekday_U6400_U640002_5,07:40:00,07:41:00,900,0
weekday_U6400_U640001_5,08:35:00,09:30:00,900,0
weekday_U6400_U640002_6,07:55:00,07:56:00,1200,0
weekday_U6400_U640001_6,08:45:00,09:35:00,1200,0
weekday_U6400_U640002_7,08:15:00,08:16:00,600,0
weekday_U6400_U640001_7,09:15:00,10:15:00,600,0
weekday_U6400_U640002_8,08:25:00,08:26:00,1200,0
weekday_U6400_U640001_8,09:25:00,10:25:00,1200,0
weekday_U6400_U640002_9,08:45:00,08:46:00,1200,0
weekday_U6400_U640001_9,09:40:00,10:35:00,1200,0
weekday_U6400_U640002_10,09:05:00,09:55:00,600,0
weekday_U6400_U640001_10,09:55:00,11:35:00,600,0
weekday_U6400_U640002_11,10:05:00,12:35:00,900,0
weekday_U6400_U640001_11,10:55:00,14:15:00,900,0
weekday_U6400_U640002_12,12:50:00,13:40:00,600,0
weekday_U6400_U640001_12,13:40:00,15:20:00,600,0
weekday_U6400_U640002_13,13:50:00,13:51:00,900,0
weekday_U6400_U640001_13,14:40:00,15:30:00,900,0
weekday_U6400_U640002_14,14:05:00,14:35:00,900,0
weekday_U6400_U640001_14,15:00:00,16:25:00,900,0
weekday_U6400_U640002_15,14:50:00,15:35:00,900,0
weekday_U6400_U640001_15,15:40:00,17:15:00,900,0
weekday_U6400_U640002_16,15:50:00,15:51:00,600,0
weekday_U6400_U640001_16,16:45:00,17:40:00,600,0
weekday_U6400_U640002_17,16:00:00,16:01:00,600,0
weekday_U6400_U640001_17,16:50:00,17:40:00,600,0
weekday_U6400_U640002_18,16:10:00,16:20:00,600,0
weekday_U6400_U640001_18,17:05:00,18:10:00,600,0
weekday_U6400_U640002_19,16:30:00,16:40:00,600,0
weekday_U6400_U640001_19,17:30:00,18:40:00,600,0
weekday_U6400_U640002_20,16:50:00,18:35:00,900,0
weekday_U6400_U640001_20,17:50:00,20:35:00,900,0
weekday_U6400_U640002_21,18:50:00,19:20:00,900,0
weekday_U6400_U640001_21,19:45:00,21:10:00,900,0
weekday_U6400_U640002_22,19:35:00,19:36:00,1500,0
weekday_U6400_U640001_22,20:30:00,21:25:00,1500,0
weekday_U6400_U640002_23,20:00:00,20:01:00,1800,0
weekday_U6400_U640001_23,20:50:00,21:40:00,1800,0
weekday_U6400_U640002_24,20:30:00,21:30:00,1800,0
weekday_U6400_U640001_24,21:15:00,24:00:00,1800,0
weekday_U6400_U640002_25,22:00:00,22:01:00,1800,0
weekday_U6400_U640001_25,23:00:00,24:00:00,1800,0
weekday_U6400_U640002_26,22:30:00,22:31:00,1800,0
weekday_S4000_S400002_0,06:00:00,06:10:00,900,0
weekday_S4000_S400002_1,06:15:00,06:50:00,900,0
weekday_S4000_S400002_2,07:10:00,07:30:00,1200,0
weekday_S4000_S400002_3,07:50:00,18:30:00,1200,0
weekday_S4000_S400002_4,18:55:00,20:10:00,1500,0
weekday_S4000_S400002_5,20:35:00,21:00:00,1500,0
weekday_S4000_S400002_6,21:30:00,22:00:00,1800,0
weekday_S5010_S501002_0,07:45:00,08:00:00,900,0
weekday_S5010_S501002_1,08:20:00,09:00:00,1200,0
weekday_S5010_S501002_2,10:00:00,17:00:00,3600,0
weekday_S5010_S501002_3,17:25:00,17:50:00,1500,0
weekday_S5010_S501002_4,18:10:00,18:20:00,1200,0
weekday_T3040_T304002_0,06:00:00,06:35:00,2100,0
weekday_T3040_T304002_1,07:10:00,07:40:00,1800,0
weekday_T3040_T304002_2,08:20:00,08:55:00,2100,0
weekday_T3040_T304002_3,09:30:00,10:05:00,2100,0
weekday_T3040_T304002_4,10:35:00,11:15:00,2400,0
weekday_T3040_T304002_5,11:50:00,12:25:00,2100,0
weekday_T3040_T304002_6,13:00:00,13:45:00,2100,0
weekday_T3040_T304002_7,14:00:00,14:45:00,2700,0
weekday_T3040_T304002_8,15:20:00,18:15:00,2100,0
weekday_T3040_T304002_9,18:50:00,19:35:00,2700,0
weekday_T3040_T304002_10,20:35:00,21:45:00,4200,0
weekend_T3500_T350002_0,05:30:00,06:00:00,900,0
weekend_T3500_T350002_1,06:00:00,14:20:00,1500,0
weekend_T3500_T350002_3,14:45:00,15:05:00,1200,0
weekend_T3500_T350002_4,15:35:00,19:20:00,1500,0
weekend_T3500_T350002_5,19:45:00,20:35:00,3000,0
weekend_T3500_T350002_6,21:00:00,21:50:00,3000,0
weekend_T3500_T350002_7,22:15:00,23:05:00,3000,0
weekend_T3500_T350002_8,23:30:00,24:00:00,1800,0
weekday_T3010_T301002_0,05:30:00,06:30:00,1800,0
weekday_T3010_T301002_1,06:55:00,07:25:00,1800,0
weekday_T3010_T301002_2,08:00:00,09:00:00,1800,0
weekday_T3010_T301002_3,09:35:00,10:05:00,1800,0
weekday_T3010_T301002_4,10:40:00,16:00:00,2400,0
weekday_T3010_T301002_5,16:35:00,17:05:00,1800,0
weekday_T3010_T301002_6,17:35:00,18:15:00,2400,0
weekday_T3010_T301002_7,19:00:00,19:45:00,2700,0
weekday_T3010_T301002_8,20:30:00,21:10:00,2400,0
weekday_T3010_T301002_9,22:05:00,23:00:00,3300,0
weekday_U2200_U220001_0,06:30:00,07:30:00,1800,0
weekday_U2200_U220001_1,07:14:00,08:34:00,1800,0
weekday_U2200_U220001_2,08:06:00,09:26:00,1800,0
weekday_U2200_U220001_3,08:46:00,09:46:00,1800,0
weekday_U2200_U220002_4,07:25:00,07:50:00,1500,0
weekday_U2200_U220001_4,09:11:00,09:36:00,1500,0
weekday_U2200_U220002_5,08:30:00,10:30:00,2400,0
weekday_U2200_U220001_5,10:01:00,12:01:00,2400,0
weekday_U2200_U220002_6,11:10:00,12:30:00,2400,0
weekday_U2200_U220001_6,12:39:00,13:59:00,2400,0
weekday_U2200_U220001_7,14:44:00,15:44:00,2400,0
weekday_U2200_U220001_8,15:19:00,16:19:00,2400,0
weekday_U2200_U220001_9,15:59:00,17:22:00,2400,0
weekday_U2200_U220002_10,15:10:00,15:50:00,2400,0
weekday_U2200_U220001_10,16:49:00,17:29:00,2400,0
weekday_U2200_U220001_11,18:14:00,19:49:00,2400,0
weekday_U2200_U220001_12,18:49:00,20:09:00,2400,0
weekday_U2200_U220001_13,19:39:00,20:59:00,3000,0
weekday_U2200_U220002_14,18:50:00,19:40:00,3000,0
weekday_U2200_U220001_14,20:22:00,21:12:00,3000,0
weekday_U2200_U220001_15,21:57:00,22:57:00,3000,0
weekday_U2200_U220001_16,22:39:00,23:39:00,3600,0
weekday_U2200_U220001_17,23:34:00,24:24:00,3600,0
weekend_T3010_T301002_0,05:30:00,14:30:00,1800,0
weekend_T3010_T301002_1,15:10:00,19:10:00,2400,0
weekend_T3010_T301002_3,20:30:00,23:00:00,3000,0
weekend_S1190_S119002_1,06:20:00,06:40:00,1200,0
weekend_S1190_S119002_6,10:20:00,11:30:00,4200,0
weekend_S0070_S007002_0,06:00:00,06:30:00,1800,0
weekend_S0070_S007002_2,07:40:00,08:20:00,2400,0
weekend_S0070_S007001_22,06:30:00,07:00:00,1800,0
weekday_S0070_S007002_19,19:30:00,20:15:00,2700,0
weekday_U7080_U708002_0,06:00:00,06:10:00,3600,0
weekday_U7080_U708001_0,07:15:00,08:35:00,3600,0
weekday_U7080_U708002_1,07:00:00,07:10:00,3600,0
weekday_U7080_U708001_1,08:25:00,08:40:00,3600,0
weekday_U7080_U708002_2,08:00:00,16:00:00,3600,0
weekday_U7080_U708001_2,09:15:00,17:15:00,3600,0
weekday_U7080_U708002_3,17:00:00,17:10:00,4800,0
weekday_U7080_U708001_3,18:30:00,18:40:00,4800,0
weekday_U7080_U708002_4,18:20:00,18:30:00,3600,0
weekday_U7080_U708001_4,19:35:00,19:45:00,3600,0
weekday_U7080_U708002_5,19:20:00,19:30:00,7200,0
weekday_U7080_U708001_5,20:45:00,20:50:00,7200,0
weekday_U7080_U708002_6,21:20:00,21:30:00,4800,0
weekday_U7080_U708001_6,22:30:00,22:40:00,4800,0
weekday_U7080_U708002_7,22:30:00,22:40:00,4800,0
weekday_U7080_U708001_7,23:30:00,23:40:00,4800,0
weekday_U7080_U708001_8,06:30:00,07:00:00,2700,0
weekday_S1390_S139002_0,06:00:00,07:10:00,5400,0
weekday_S1390_S139001_0,08:00:00,09:10:00,5400,0
weekday_S1390_S139002_1,07:30:00,08:50:00,9000,0
weekday_S1390_S139001_1,09:50:00,11:10:00,9000,0
weekday_S1390_S139002_2,10:00:00,11:15:00,7200,0
weekday_S1390_S139001_2,12:00:00,13:20:00,7200,0
weekday_S1390_S139001_3,14:00:00,15:15:00,7200,0
weekday_S1390_S139001_4,16:00:00,17:15:00,7200,0
weekday_S1390_S139001_5,18:00:00,19:50:00,7200,0
weekday_S1390_S139001_6,20:00:00,21:20:00,7200,0
weekday_S1390_S139002_7,20:00:00,21:20:00,5400,0
weekday_S1390_S139002_8,21:30:00,22:30:00,5400,0
weekend_S1390_S139002_0,06:00:00,07:10:00,5400,0
weekend_S1390_S139001_0,08:00:00,09:10:00,5400,0
weekend_S1390_S139002_1,07:30:00,08:40:00,9000,0
weekend_S1390_S139001_1,09:50:00,11:00:00,9000,0
weekend_S1390_S139002_2,10:00:00,12:00:00,7200,0
weekend_S1390_S139001_2,12:00:00,14:00:00,7200,0
weekend_S1390_S139002_3,14:00:00,15:20:00,7200,0
weekend_S1390_S139001_3,16:00:00,17:10:00,7200,0
weekend_S1390_S139002_4,16:00:00,18:00:00,7200,0
weekend_S1390_S139001_4,18:00:00,20:00:00,7200,0
weekend_S1390_S139002_5,20:00:00,21:20:00,5400,0
weekend_S1390_S139002_6,21:30:00,22:30:00,5400,0
weekend_U8210_U821002_1,05:45:00,06:00:00,900,0
weekend_U8210_U821002_2,06:15:00,09:00:00,900,0
weekend_U8210_U821002_3,09:20:00,11:40:00,1200,0
weekend_U8210_U821002_4,12:00:00,15:40:00,1200,0
weekend_U8210_U821002_5,16:00:00,19:00:00,1200,0
weekend_U8210_U821002_7,20:00:00,20:30:00,1800,0
weekend_U8210_U821002_8,21:00:00,23:00:00,1800,0
weekday_U8210_U821002_0,05:30:00,05:40:00,600,0
weekday_U8210_U821002_1,05:50:00,06:10:00,600,0
weekday_U8210_U821002_2,06:18:00,06:58:00,480,0
weekday_U8210_U821002_3,07:06:00,07:38:00,480,0
weekday_U8210_U821002_4,07:46:00,08:50:00,480,0
weekday_U8210_U821002_5,09:00:00,09:50:00,600,0
weekday_U8210_U821002_6,10:10:00,15:30:00,1200,0
weekday_U8210_U821002_7,15:40:00,16:10:00,600,0
weekday_U8210_U821002_8,16:20:00,16:30:00,600,0
weekday_U8210_U821002_9,16:40:00,17:50:00,600,0
weekday_U8210_U821002_10,18:00:00,18:10:00,600,0
weekday_U8210_U821002_11,18:20:00,18:30:00,600,0
weekday_U8210_U821002_12,18:45:00,19:00:00,900,0
weekday_U8210_U821002_14,20:00:00,23:30:00,1800,0
weekday_U1700_U170002_0,05:30:00,06:00:00,1800,0
weekday_U1700_U170002_1,06:30:00,07:00:00,1800,0
weekday_U1700_U170002_2,07:35:00,08:10:00,2100,0
weekday_U1700_U170002_3,08:45:00,16:20:00,2100,0
weekday_U1700_U170002_4,17:00:00,18:20:00,2400,0
weekday_U1700_U170002_5,19:05:00,21:20:00,2700,0
weekday_U1700_U170002_6,22:10:00,23:00:00,3000,0
weekend_U1700_U170002_1,06:00:00,07:00:00,1800,0
weekend_U1700_U170002_2,07:35:00,16:55:00,2100,0
weekend_U1700_U170002_3,17:30:00,19:15:00,2100,0
weekend_U1700_U170002_4,20:00:00,20:45:00,2700,0
weekend_U1700_U170002_5,21:30:00,23:00:00,2700,0
weekday_U7700_U770002_0,06:00:00,06:10:00,1200,0
weekday_U7700_U770001_0,07:06:00,07:16:00,1200,0
weekday_U7700_U770002_1,06:20:00,06:30:00,1200,0
weekday_U7700_U770001_1,07:36:00,07:46:00,1200,0
weekday_U7700_U770002_2,06:40:00,06:50:00,1200,0
weekday_U7700_U770001_2,08:11:00,08:21:00,1200,0
weekday_U7700_U770002_3,07:00:00,08:30:00,1800,0
weekday_U7700_U770001_3,08:41:00,10:11:00,1800,0
weekday_U7700_U770002_4,09:00:00,10:30:00,1800,0
weekday_U7700_U770001_4,10:31:00,12:01:00,1800,0
weekday_U7700_U770002_5,11:00:00,13:30:00,1800,0
weekday_U7700_U770001_5,12:21:00,14:51:00,1800,0
weekday_U7700_U770002_6,14:00:00,14:10:00,1800,0
weekday_U7700_U770001_6,15:31:00,15:41:00,1800,0
weekday_U7700_U770002_7,14:30:00,15:00:00,1800,0
weekday_U7700_U770001_7,15:51:00,16:21:00,1800,0
weekday_U7700_U770002_8,15:30:00,15:40:00,1800,0
weekday_U7700_U770001_8,17:01:00,17:11:00,1800,0
weekday_U7700_U770002_9,16:00:00,16:30:00,1800,0
weekday_U7700_U770001_9,17:31:00,18:01:00,1800,0
weekday_U7700_U770002_10,17:00:00,17:10:00,2400,0
weekday_U7700_U770001_10,18:31:00,18:41:00,2400,0
weekday_U7700_U770002_11,17:40:00,17:50:00,2400,0
weekday_U7700_U770001_11,19:31:00,19:41:00,2400,0
weekday_U7700_U770002_12,18:20:00,19:20:00,3600,0
weekday_U7700_U770001_12,19:51:00,20:51:00,3600,0
weekday_U7700_U770002_13,20:30:00,20:40:00,3600,0
weekday_U7700_U770001_13,21:46:00,21:56:00,3600,0
weekday_U7700_U770002_14,21:30:00,21:40:00,3600,0
weekday_U7700_U770001_14,22:46:00,22:56:00,3600,0
weekday_U7700_U770002_15,22:40:00,22:50:00,3600,0
weekday_U7700_U770001_15,23:31:00,23:41:00,3600,0
weekday_U7700_U770001_16,06:20:00,06:40:00,2700,0
weekday_U2010_U201002_1,06:35:00,07:20:00,2700,0
weekday_U2010_U201002_5,12:20:00,15:40:00,3000,0
weekday_U2010_U201002_8,18:10:00,19:00:00,3000,0
weekday_U2010_U201002_9,20:00:00,22:00:00,3600,0
weekend_U2010_U201002_4,09:00:00,09:50:00,3000,0
weekend_U2010_U201002_5,10:40:00,16:30:00,3000,0
weekend_U2010_U201002_6,17:20:00,18:10:00,3000,0
weekend_U2010_U201002_8,20:00:00,22:00:00,3600,0
weekday_P0010_P001002_0,06:00:00,07:00:00,900,0
weekday_P0010_P001001_0,07:11:00,08:11:00,900,0
weekday_P0010_P001002_1,07:20:00,08:00:00,1200,0
weekday_P0010_P001001_1,08:31:00,09:11:00,1200,0
weekday_P0010_P001002_2,08:15:00,08:30:00,900,0
weekday_P0010_P001001_2,09:26:00,09:41:00,900,0
weekday_P0010_P001002_3,08:45:00,08:50:00,900,0
weekday_P0010_P001001_3,09:41:00,09:51:00,900,0
weekday_P0010_P001002_4,09:00:00,09:10:00,900,0
weekday_P0010_P001001_4,09:56:00,10:06:00,900,0
weekday_P0010_P001002_5,09:20:00,09:40:00,1200,0
weekday_P0010_P001001_5,10:16:00,10:36:00,1200,0
weekday_P0010_P001002_6,10:00:00,11:00:00,1200,0
weekday_P0010_P001001_6,11:01:00,12:01:00,1200,0
weekday_P0010_P001002_7,11:20:00,11:30:00,1200,0
weekday_P0010_P001001_7,12:21:00,12:31:00,1200,0
weekday_P0010_P001002_8,11:40:00,11:50:00,1200,0
weekday_P0010_P001001_8,12:41:00,12:51:00,1200,0
weekday_P0010_P001002_9,12:00:00,14:00:00,1200,0
weekday_P0010_P001001_9,13:01:00,15:01:00,1200,0
weekday_P0010_P001002_10,14:20:00,14:30:00,1200,0
weekday_P0010_P001001_10,15:21:00,15:31:00,1200,0
weekday_P0010_P001002_11,14:40:00,15:20:00,1200,0
weekday_P0010_P001001_11,15:41:00,16:21:00,1200,0
weekday_P0010_P001002_12,15:40:00,15:50:00,1200,0
weekday_P0010_P001001_12,16:41:00,16:51:00,1200,0
weekday_P0010_P001002_13,16:00:00,16:40:00,1200,0
weekday_P0010_P001001_13,17:21:00,18:01:00,1200,0
weekday_P0010_P001002_14,17:00:00,18:00:00,1200,0
weekday_P0010_P001001_14,18:41:00,19:41:00,1200,0
weekday_P0010_P001002_15,18:30:00,18:40:00,1800,0
weekday_P0010_P001001_15,19:21:00,19:31:00,1800,0
weekday_P0010_P001002_16,19:00:00,19:30:00,1800,0
weekday_P0010_P001001_16,19:51:00,20:21:00,1800,0
weekday_P0010_P001002_17,20:00:00,20:30:00,1800,0
weekday_P0010_P001001_17,20:51:00,21:21:00,1800,0
weekday_P0010_P001002_18,21:00:00,21:10:00,1800,0
weekday_P0010_P001001_18,21:51:00,22:01:00,1800,0
weekday_U8010_U801002_0,06:00:00,06:40:00,3600,0
weekday_U8010_U801001_0,07:00:00,08:00:00,3600,0
weekday_U8010_U801002_1,07:00:00,07:50:00,4200,0
weekday_U8010_U801001_1,08:10:00,09:23:00,4200,0
weekday_U8010_U801002_2,08:10:00,09:05:00,5400,0
weekday_U8010_U801001_2,09:20:00,10:25:00,5400,0
weekday_U8010_U801002_3,09:40:00,10:35:00,4800,0
weekday_U8010_U801001_3,11:00:00,11:50:00,4800,0
weekday_U8010_U801002_4,11:00:00,11:55:00,5400,0
weekday_U8010_U801001_4,12:30:00,13:30:00,5400,0
weekday_U8010_U801002_5,12:30:00,13:30:00,5400,0
weekday_U8010_U801001_5,13:50:00,14:40:00,5400,0
weekday_U8010_U801002_6,14:00:00,14:55:00,5400,0
weekday_U8010_U801001_6,15:10:00,16:10:00,5400,0
weekday_U8010_U801002_7,15:30:00,20:50:00,5400,0
weekday_U8010_U801001_7,17:00:00,22:15:00,5400,0
weekday_U8010_U801002_8,21:30:00,24:05:00,3600,0
weekday_U8010_U801001_8,22:30:00,24:05:00,3600,0
weekday_U8010_U801001_9,06:00:00,06:40:00,3600,0
weekday_T7760_T776002_0,06:00:00,07:00:00,1200,0
weekday_T7760_T776002_1,07:30:00,10:00:00,1800,0
weekday_T7760_T776002_2,10:25:00,12:30:00,1500,0
weekday_T7760_T776002_3,13:00:00,19:30:00,1800,0
weekday_T7760_T776002_4,20:10:00,20:20:00,2400,0
weekday_T7760_T776002_5,20:50:00,23:30:00,2400,0
weekday_T7760_T776001_6,06:00:00,06:15:00,1200,0
weekday_T7900_T790002_0,06:00:00,06:30:00,1800,0
weekday_T7900_T790001_0,06:25:00,06:55:00,1800,0
weekday_T7900_T790002_1,07:00:00,08:00:00,1800,0
weekday_T7900_T790001_1,07:30:00,08:30:00,1800,0
weekday_T7900_T790002_2,08:40:00,12:00:00,2400,0
weekday_T7900_T790001_2,09:10:00,12:30:00,2400,0
weekday_T7900_T790002_3,12:40:00,14:00:00,2400,0
weekday_T7900_T790001_3,13:15:00,14:35:00,2400,0
weekday_T7900_T790002_4,14:30:00,15:00:00,1800,0
weekday_T7900_T790001_4,15:05:00,15:35:00,1800,0
weekday_T7900_T790002_5,15:40:00,18:20:00,2400,0
weekday_T7900_T790001_5,16:15:00,18:55:00,2400,0
weekday_T7900_T790002_6,19:10:00,19:20:00,3000,0
weekday_T7900_T790001_6,19:45:00,19:55:00,3000,0
weekday_T7900_T790002_7,20:00:00,20:10:00,3000,0
weekday_T7900_T790001_7,20:35:00,20:45:00,3000,0
weekday_T7900_T790002_8,20:45:00,20:55:00,2700,0
weekday_T7900_T790001_8,21:20:00,21:40:00,2700,0
weekday_T7900_T790002_9,21:40:00,21:50:00,3300,0
weekday_T7900_T790001_9,22:07:00,22:17:00,3300,0
weekday_T7900_T790002_10,22:30:00,22:40:00,3600,0
weekday_T7900_T790001_10,22:57:00,23:07:00,3600,0
weekday_T7900_T790002_11,23:30:00,23:40:00,3600,0
weekend_U7080_U708002_0,06:00:00,07:30:00,5400,0
weekend_U7080_U708001_0,07:00:00,08:30:00,5400,0
weekend_U7080_U708002_1,08:40:00,10:10:00,5400,0
weekend_U7080_U708001_1,09:50:00,11:20:00,5400,0
weekend_U7080_U708002_2,11:30:00,13:00:00,5400,0
weekend_U7080_U708001_2,12:40:00,14:10:00,5400,0
weekend_U7080_U708002_3,14:20:00,15:50:00,5400,0
weekend_U7080_U708001_3,15:30:00,17:00:00,5400,0
weekend_U7080_U708002_4,17:10:00,18:40:00,5400,0
weekend_U7080_U708001_4,18:20:00,19:50:00,5400,0
weekend_U7080_U708002_5,20:00:00,20:10:00,5400,0
weekend_U7080_U708001_5,21:10:00,21:20:00,5400,0
weekend_U7080_U708002_6,21:30:00,21:40:00,3600,0
weekend_U7080_U708001_6,22:30:00,22:40:00,3600,0
weekend_U7080_U708002_7,22:30:00,22:40:00,3600,0
weekend_U7080_U708001_7,23:30:00,23:40:00,3600,0
weekend_U7080_U708001_8,06:20:00,06:30:00,2400,0
weekend_U7500_U750002_0,06:00:00,07:10:00,2100,0
weekend_U7500_U750001_0,07:00:00,08:10:00,2100,0
weekend_U7500_U750002_1,07:45:00,07:55:00,2100,0
weekend_U7500_U750001_1,08:45:00,08:55:00,2100,0
weekend_U7500_U750002_2,08:20:00,09:00:00,2400,0
weekend_U7500_U750001_2,09:30:00,10:10:00,2400,0
weekend_U7500_U750002_3,09:45:00,09:55:00,2700,0
weekend_U7500_U750001_3,10:55:00,11:05:00,2700,0
weekend_U7500_U750002_4,10:30:00,10:40:00,2700,0
weekend_U7500_U750001_4,11:40:00,11:50:00,2700,0
weekend_U7500_U750002_5,11:15:00,12:00:00,2700,0
weekend_U7500_U750001_5,12:31:00,13:16:00,2700,0
weekend_U7500_U750002_6,12:45:00,17:15:00,2700,0
weekend_U7500_U750001_6,14:05:00,18:35:00,2700,0
weekend_U7500_U750002_7,18:00:00,19:30:00,2700,0
weekend_U7500_U750001_7,19:10:00,20:40:00,2700,0
weekend_U7500_U750002_8,20:30:00,21:30:00,3600,0
weekend_U7500_U750001_8,21:40:00,22:40:00,3600,0
weekend_U7500_U750002_9,22:30:00,22:40:00,3600,0
weekend_U7500_U750001_9,23:30:00,23:40:00,3600,0
weekend_U7500_U750001_10,06:00:00,06:10:00,3600,0
weekday_U3020_U302002_2,07:00:00,07:30:00,1800,0
weekday_U3020_U302002_3,08:00:00,08:30:00,1800,0
weekday_U3020_U302002_4,09:00:00,10:00:00,1800,0
weekday_U3020_U302002_6,11:15:00,13:30:00,2700,0
weekday_U3020_U302002_7,14:10:00,15:30:00,2400,0
weekday_U3020_U302002_8,16:00:00,17:00:00,1800,0
weekday_U3020_U302002_9,17:30:00,18:00:00,1800,0
weekday_U3020_U302002_11,19:00:00,19:30:00,1800,0
weekday_U3020_U302002_12,20:10:00,22:10:00,2400,0
weekday_U7500_U750002_0,06:00:00,06:10:00,1800,0
weekday_U7500_U750001_0,07:01:00,07:11:00,1800,0
weekday_U7500_U750002_1,06:30:00,06:40:00,1800,0
weekday_U7500_U750001_1,07:55:00,08:10:00,1800,0
weekday_U7500_U750002_2,07:00:00,07:10:00,1800,0
weekday_U7500_U750001_2,08:36:00,08:46:00,1800,0
weekday_U7500_U750002_3,07:30:00,07:40:00,1800,0
weekday_U7500_U750001_3,09:11:00,09:21:00,1800,0
weekday_U7500_U750002_4,08:00:00,08:10:00,2700,0
weekday_U7500_U750001_4,09:41:00,09:51:00,2700,0
